"KEY","en","notes","sp","fr","de","it","pt-br"
"CAT_RETURN_EARLY_QUOTES_DRUID_5","我們回家放空一下吧。","","Nos piramos a casa y nos quedamos de tranquis.","Rentrons à la maison et détendons-nous un moment.","Ab nach Hause und erstmal ein bisschen chillen.","Torniamo a casa per rilassarci un po'.","Vamos para casa descansar um pouco."
"CAT_RETURN_EARLY_QUOTES_TINKERER_1","我只想回家……太陽太亮了……蟲太多了……又好冷。","","Me quiero ir a casa. El sol deslumbra que no veas, hay bichos a reventar y hace un frío que pela.","Je veux rentrer... le soleil me brûle la rétine... il y a trop d'insectes... on se les gèle...","Ich will nach Hause&nbsp;… Die Sonne ist zu hell&nbsp;… Da sind überall Käfer&nbsp;… Und mir ist kalt.","Voglio solo tornare a casa... il sole è troppo forte... ci sono troppi insetti... fa freddo.","Eu só quero ir para casa... O sol está forte demais... Tem insetos demais... Está frio."
"CAT_RETURN_EARLY_QUOTES_TINKERER_2","我的電池沒電了……","","Se me han gastado las pilas...","Mes piles sont mortes...","Meine Batterien sind alle&nbsp;…","Ho le batterie scariche...","Minhas pilhas acabaram..."
"CAT_RETURN_EARLY_QUOTES_TINKERER_3","電量不足，必須充電！","","¡Tengo que cargar la batería!","Je dois recharger mes batteries&nbsp;!","Brauche&nbsp;… Energie!","Batteria scarica, devo ricaricare!","Bateria baixa, precisa recarregar!"
"CAT_RETURN_EARLY_QUOTES_MONK_1","可惜我們的道路提早結束，但每個結束都是新的開始。","","Nuestro camino ha terminado antes de tiempo, pero cada final supone un principio.","Notre périple s'est terminé plus tôt que prévu, mais chaque fin est un nouveau commencement.","Leider ist unser Weg bereits zu Ende. Doch jedes Ende ist auch ein neuer Anfang.","Purtroppo il nostro percorso si è concluso presto, ma ogni fine è un nuovo inizio.","Infelizmente, nosso caminho terminou cedo, mas todo fim também é um reinício."
"CAT_RETURN_EARLY_QUOTES_MONK_2","別沉溺過去，讓心專注於當下。","","Agua pasada no mueve molinos. Hay que vivir el presente.","Ne vous attardez pas sur le passé, concentrez votre esprit sur l'instant présent.","Verharre nicht in der Vergangenheit. Konzentriere dich auf den jetzigen Moment.","Non soffermarti sul passato, concentra la mente sul presente.","Não remoa o passado. Concentre sua mente no momento presente."
"CAT_RETURN_EARLY_QUOTES_MONK_3","我們做得不錯，但還需要更多修行……","","Nos hemos esforzado, pero necesitamos entrenar más.","Nous nous en sommes plutôt bien sortis, mais nous avons besoin de plus d'entraînement...","Wir haben uns gut geschlagen, doch wir benötigen mehr Training&nbsp;…","Ce la siamo cavata abbastanza bene, ma abbiamo bisogno di più allenamento...","Nós fomos bem, mas precisamos treinar mais..."
"CAT_RETURN_EARLY_QUOTES_MONK_4","我很期待下一場戰鬥。","","Ya tengo ganas de que llegue el próximo combate.","J'attends avec impatience notre prochain combat.","Ich freue mich auf unseren nächsten Kampf.","Non vedo l'ora che arrivi la prossima battaglia.","Mal posso esperar pela nossa próxima batalha."
"CAT_RETURN_EARLY_QUOTES_MONK_5","我必須再多修煉，才能走向成功……","","Tengo que entrenar más para alcanzar el éxito.","Je dois m'entraîner davantage pour réussir...","Ich muss mehr trainieren&nbsp;…","Devo allenarmi di più per avere la meglio...","Preciso treinar mais para encontrar o sucesso..."
"CAT_RETURN_EARLY_QUOTES_JESTER_1","我連笑點都還沒講到。","","No he tenido tiempo ni de terminar el chiste.","Je n'ai même pas eu le temps d'en arriver à la chute.","Ich bin nicht mal dazu gekommen, die Pointe zu erzählen.","Non sono nemmeno arrivato alla battuta finale.","Eu nem cheguei na melhor parte."
"CAT_RETURN_EARLY_QUOTES_JESTER_2","真是個笑話！","","¡Pedazo de chistaco!","Quelle blague&nbsp;!","Was für ein Witz!","Che barzelletta!","Que piada!"
"CAT_RETURN_EARLY_QUOTES_JESTER_3","哈！哈哈哈哈哈！哈 哈……嘿。","","¡Ja! ¡Ja, ja, ja, ja! Ja..., ja..., je.","Ha&nbsp;! HA HA HA HA HA&nbsp;! Ha ha... euh...","Ha! HAHAHAHAHAH! Ha-ha&nbsp;… Heh.","Ah! AHAHAHAHAHAH! ah ah... eh.","Ha! HAHAHAHAHAH! ha ha... heh."
"CAT_RETURN_EARLY_QUOTES_JESTER_4","然後他就說，我是在跟豬說話！哈哈！","","Y le dice: «¡Hablaba con el cerdo!». ¡Ja, ja, ja!","Et là, il dit&nbsp;: «&nbsp;Je parlais au cochon&nbsp;!&nbsp;» Ha ha ha&nbsp;!","Und dann sagt er: Ich hab mit dem Schwein geredet! Haha!","E lui mi fa, ""stavo parlando con il maiale""! Ah ah ah!","E lá vai ele. Eu estava falando com o porco! Hahaha!"
"CAT_RETURN_EARLY_QUOTES_JESTER_5","哇 啊啊啊！","","¡Es que me meo encima!","Wah, waahhh&nbsp;!","Wah waahhh!","Uah uahhhh!","Wah waahhh!"
"CAT_RETURN_EARLY_QUOTES_JESTER_6","我連我的鉛筆把戲都還沒機會表演……","","No me ha dado tiempo de hacerles el truco del lápiz...","J'ai même pas eu l'occasion de leur montrer mon meilleur tour...","Ich hab ihnen nicht mal meinen Trick mit dem Ananasstift zeigen können&nbsp;…","Non sono nemmeno riuscito a mostrare il mio trucco con la matita...","Eu sequer consegui mostrar meu truque do lápis..."
"CAT_RETURN_EARLY_QUOTES_COLORLESS_1","至少我們活下來了……","","Hemos vivido para contarlo...","Au moins, on a survécu...","Wenigstens haben wir überlebt&nbsp;…","Almeno siamo sopravvissuti...","Pelo menos estamos vivos..."
"CAT_RETURN_EARLY_QUOTES_COLORLESS_2","等等，我們要去哪？","","Un momento, pero ¿adónde vamos?","Minute papillon... On va où&nbsp;?","Hey, wo gehen wir hin?","Aspetta, dove stiamo andando?","Espera, para onde estamos indo?"
"CAT_RETURN_EARLY_QUOTES_COLORLESS_3","我好像迷路了……","","Creo que me he perdido...","Je crois que je me suis perdu...","Ich glaube, ich habe mich verlaufen&nbsp;…","Credo che ci siamo persi...","Acho que me perdi..."
"CAT_RETURN_EARLY_QUOTES_COLORLESS_4","蛤？","","¿Cómo?","Quoi&nbsp;?","Was?","Cosa?","O quê?"
"CAT_RETURN_EARLY_QUOTES_COLORLESS_5","糟了……","","Oh, oh...","Oh oh...","Oh-oh&nbsp;…","Uh oh...","Oh oh..."
"CAT_RETURN_QUOTES_FIGHTER_1","我們可把他們打慘了！","","¡Menuda tunda les hemos dado!","On leur a mis une bonne raclée&nbsp;!","Denen haben wir‘s gezeigt!","Abbiamo dato loro una bella lezione!","Nós mostramos a eles!"
"CAT_RETURN_QUOTES_FIGHTER_2","爽啦兄弟！","","¡Ha sido una pasada!","Bien joué, frérot&nbsp;!","Bruder muss los!","Per la miseria, e andiamo!","É isso aí, meu irmão!"
"CAT_RETURN_QUOTES_FIGHTER_3","超值得！","","¡Ha valido la pena!","Ça valait le coup&nbsp;!","Das war es wert!","Ne è valsa la pena!","Valeu muito a pena!"
"CAT_RETURN_QUOTES_FIGHTER_4","大獲全勝！","","¡Brutal!","C'est gagné&nbsp;!","Wir haben gewonnen!","Vittoria!","Vencendo!"
"CAT_RETURN_QUOTES_FIGHTER_5","呃啊！我現在還超亢奮！","","¡Toma ya! ¡Y sigo a tope!","GRAHH&nbsp;! JE PÈTE ENCORE LA FORME&nbsp;!","JO! ICH BIN IMMER NOCH SO AUFGEDREHT!","UGH! SENTO ANCORA L'ADRENALINA!","UGH! AINDA ESTOU SENTINDO A ADRENALINA!"
"CAT_RETURN_QUOTES_HUNTER_1","狩獵成功！","","La cacería ha sido todo un éxito.","La chasse a été fructueuse&nbsp;!","Die Jagd war ein voller Erfolg!","La caccia è stata un successo!","A caçada foi um sucesso!"
"CAT_RETURN_QUOTES_HUNTER_2","今晚大餐！","","Esta noche nos ponemos las botas.","Ce soir, c'est banquet&nbsp;!","Heute Abend gibt es ein Festmahl!","Stasera si festeggia!","Esta noite teremos um banquete!"
"CAT_RETURN_QUOTES_HUNTER_3","我的跳蚤們要午睡了！","","Mis pulgas necesitan una siestecita.","Mes puces ont besoin d'une sieste&nbsp;!","Meine Flöhe brauchen ein Nickerchen!","Le mie pulci hanno bisogno di un pisolino!","Minhas pulgas precisam de uma soneca!"
"CAT_RETURN_QUOTES_HUNTER_4","沿著我撒的麵包屑走就行！","","Hay que seguir el rastro de miguitas de pan.","Suivez ma piste de miettes de pain&nbsp;!","Wir müssen nur meinen Brotkrumen folgen!","Seguite la mia scia di briciole di pane!","Apenas siga meu rastro de pedaços de pão!"
"CAT_RETURN_QUOTES_HUNTER_5","我從這裡就看得到我們家了！","","¡Desde aquí ya se ve la casa!","Je vois notre maison d'ici&nbsp;!","Ich kann unser Haus schon sehen!","Da qui vedo casa nostra!","Eu consigo ver nossa casa daqui!"
"CAT_RETURN_QUOTES_MAGE_1","他們根本比不上我們高等的智慧。","","Han sido víctimas de nuestra gran astucia.","Ils n'ont pas fait le poids face à notre intelligence.","Sie waren unserem überlegenen Intellekt nicht gewachsen.","Non erano all'altezza della nostra arguzia.","Eles não foram páreo para nossa inteligência superior."
"CAT_RETURN_QUOTES_MAGE_2","有人想來一局 commander 嗎？","","¿Quién se echa una partidita de cartas?","Qui est partant pour une partie de Commander&nbsp;?","Hat jemand Lust auf Brettspiele?","Qualcuno ha voglia di un gioco da tavolo?","Alguém topa um jogo?"
"CAT_RETURN_QUOTES_MAGE_3","我們骰到高點！","","¡La suerte nos ha sonreído!","On a fait un excellent lancer de dés&nbsp;!","Die Würfel waren uns hold!","I dadi erano a nostro favore!","A gente se deu bem!"
"CAT_RETURN_QUOTES_MAGE_4","希望有人會為那場冒險寫同人文！","","Espero que se escriban libros sobre esa aventura.","J'espère que cette aventure inspirera bien des fanfics&nbsp;!","Ich hoffe, jemand schreibt eine Fanfic über unser Abenteuer!","Spero che qualcuno scriva una fanfiction su di noi!","Espero que as pessoas escrevam histórias sobre a nossa aventura!"
"CAT_RETURN_QUOTES_MAGE_5","喔，不然我直接把大家傳送回家？","","Vaya, ¿mejor nos teletransportamos a casa?","Je peux nous téléporter à la maison directement, vous savez.","Soll ich uns einfach nach Hause teleportieren?","Oh, dovrei teletrasportarci a casa?","Oh, será que eu deveria nos teletransportar para casa?"
"CAT_RETURN_QUOTES_MEDIC_1","我們祈求勝利的禱告被回應了！","","¡Nuestras plegarias de victoria han sido atendidas!","Nos prières ont porté leurs fruits, nous avons gagné&nbsp;!","Unsere Gebete für den Sieg wurden erhört!","Le nostre preghiere di vittoria sono state esaudite!","Nossas preces por vitória foram atendidas!"
"CAT_RETURN_QUOTES_MEDIC_2","讓我們獻上感謝！","","¡Demos gracias!","Louons le Seigneur&nbsp;!","Sprechen wir ein Dankesgebet!","Rendiamo grazie!","Vamos agradecer!"
"CAT_RETURN_QUOTES_MEDIC_3","阿們！","","¡Amén!","Amen&nbsp;!","Amen!","Amen!","Amém!"
"CAT_RETURN_QUOTES_MEDIC_4","誰需要治療？","","¿Quién necesita curarse?","Qui a besoin de soins&nbsp;?","Muss jemand geheilt werden?","Chi ha bisogno di cure?","Quem precisa de cura?"
"CAT_RETURN_QUOTES_MEDIC_5","榮耀歸於神聖者！","","¡GLORIA AL SANTO PADRE!","GLOIRE AU SAINT DES SAINTS&nbsp;!","DANK SEI DEM HEILAND!","GLORIA AL SANTISSIMO!","GLÓRIA AO SAGRADO!"
"CAT_RETURN_QUOTES_TANK_1","我們輕鬆一路碾過去。","","Ha sido coser y cantar.","On a tout traversé sans effort.","Die haben wir fertig gemacht.","Abbiamo spazzato via tutto con facilità.","A gente passou por cima com facilidade."
"CAT_RETURN_QUOTES_TANK_2","還有誰餓了嗎？","","¿A nadie más le pica el hambre?","Quelqu'un d'autre a un petit creux&nbsp;?","Hat noch jemand Hunger?","Qualcun altro ha fame?","Alguém mais tá com fome?"
"CAT_RETURN_QUOTES_TANK_3","我們超猛的！","","¡Hemos arrasado!","ON A DÉCHIRÉ&nbsp;!","WIR SIND DIE BESTEN!","ABBIAMO SPACCATO!","A GENTE MANDOU VER!"
"CAT_RETURN_QUOTES_TANK_4","他們毫無勝算！","","¡No les hemos dejado ni respirar!","Ils n'avaient aucune chance&nbsp;!","Sie hatten keine Chance!","Non hanno avuto scampo!","Sem chance pra eles!"
"CAT_RETURN_QUOTES_TANK_5","你有看到我扛下那一擊嗎？","","¿Habéis visto cómo he aguantado ese golpe?","Vous m'avez vu tanker ce coup&nbsp;?","Hast du gesehen, wie ich dem eine runtergehauen hab?","Avete visto che botta che ho incassato?","Você viu quando eu tomei aquele golpe?"
"CAT_RETURN_QUOTES_THIEF_1","他們根本來不及反應。","","No las han visto venir.","Ils l'avaient pas vue venir.","Sie haben uns nicht einmal kommen sehen.","Non se l'aspettavano.","Eles mal podiam imaginar."
"CAT_RETURN_QUOTES_THIEF_2","比誰先到家！","","¡Una carrera hasta la casa!","Allez, on fait la course jusqu'à la maison&nbsp;!","Wer zuerst zu Hause ist!","A chi torna prima a casa!","Corrida para casa!"
"CAT_RETURN_QUOTES_THIEF_3","等等，我好像看到有東西在發亮！","","Esperad, que veo algo brillante.","Attendez, il me semble voir un truc qui brille&nbsp;!","Hey, ist da noch ein Schatz?","Un attimo, forse ho visto qualcosa di luccicante!","Espera, acho que estou vendo algo brilhando!"
"CAT_RETURN_QUOTES_THIEF_4","看吧！我可沒有背叛任何人！","","¡Y no he traicionado a nadie!","Vous voyez, je n'ai trahi personne&nbsp;!","Siehst du! Ich habe euch nicht verraten!","Visto? Non ho tradito nessuno!","Viu?! Eu não traí ninguém!"
"CAT_RETURN_QUOTES_THIEF_5","錢錢錢！","","¡Dinerito, dinerito!","De l'argent, toujours plus d'argent&nbsp;!","Gold, Gold, Gold, ha-ha!","Soldi, soldi, soldi!","Dinheiro, dinheiro, dinheiro!"
"CAT_RETURN_QUOTES_NECROMANCER_1","我們走過之處只剩死亡與絕望。願他們的靈魂在折磨中安息。","","Dejamos atrás un sendero de muerte y desesperación. Descansen en pena.","Nous avons semé la mort et le désespoir sur notre passage. Puissent leurs âmes être condamnées au tourment.","Hinter uns liegt nichts als Tod und Zerstörung. Mögen ihre Seelen im endlosen Feuer ruhen.","Ci lasciamo alle spalle una scia di morte e disperazione. Che le loro anime riposino nel tormento.","Nós deixamos para trás um rastro de morte e desespero. Que suas almas descansem em tormento."
"CAT_RETURN_QUOTES_NECROMANCER_2","就讓他們腐爛吧……","","Que se pudran...","Qu'ils pourrissent...","Lasst sie alle verrotten&nbsp;…","Che marciscano...","Que eles apodreçam..."
"CAT_RETURN_QUOTES_NECROMANCER_3","快，在黎明前回家！","","¡Deprisa! Hay que llegar antes del anochecer.","Vite, rentrons avant l'aube&nbsp;!","Schnell nach Hause, bevor die Sonne aufgeht!","Svelti, torniamo a casa prima dell'alba!","Rápido, vamos para casa antes que o sol nasça!"
"CAT_RETURN_QUOTES_NECROMANCER_4","死亡跟著我們……","","La muerte nos acecha...","La mort est à nos trousses...","Der Tod ist uns auf den Fersen&nbsp;…","La morte ci segue...","A morte nos segue..."
"CAT_RETURN_QUOTES_NECROMANCER_5","我的肚子裝滿了敵人的靈魂！","","Tengo la panza llena de almas de nuestros enemigos.","Je suis repu des âmes de nos ennemis&nbsp;!","Mein Magen ist gefüllt mit den Seelen unserer Feinde!","Il mio ventre è pieno delle anime dei nostri nemici!","Minha barriga está cheia das almas de nossos inimigos!"
"CAT_RETURN_QUOTES_PSYCHIC_1","甜美的勝利，正如我所預見。","","Una dulce victoria, tal como predije.","Une douce victoire, comme je l'avais prédit.","Der Sieg ist unser, so wie ich es vorhergesehen habe.","Dolce vittoria, come previsto.","Uma doce vitória, exatamente como previsto."
"CAT_RETURN_QUOTES_PSYCHIC_2","正如預言所示。","","La predicción se ha cumplido.","Tout s'est déroulé comme cela avait été prophétisé.","So war es vorausgesagt.","Proprio come era stato predetto.","Exatamente como previsto."
"CAT_RETURN_QUOTES_PSYCHIC_3","我看見我們未來有一間溫暖的家！","","Veo una casa calentita en el horizonte...","Je peux prédire qu'une maison accueillante nous attend&nbsp;!","Ich sehe ein warmes Haus in unserer nahen Zukunft!","Vedo una casa accogliente nel nostro futuro!","Eu vejo uma casa quentinha no nosso futuro!"
"CAT_RETURN_QUOTES_PSYCHIC_4","就說我們會贏吧！","","¡Os dije que venceríamos!","Je vous l'avais bien dit qu'on allait gagner&nbsp;!","Hab doch gesagt, dass wir gewinnen würden!","L'avevo detto che avremmo vinto!","Eu disse que a gente ia vencer!"
"CAT_RETURN_QUOTES_PSYCHIC_5","既視感！","","¡Déjà vu!","J'ai comme une impression de déjà-vu...","Ein Déjà-vu!","Déjà vu!","Déjà vu!"
"CAT_RETURN_QUOTES_BUTCHER_1","開飯了。","","La cena está servida.","Le dîner est servi.","Essen ist fertig.","La cena è servita.","O jantar está servido."
"CAT_RETURN_QUOTES_BUTCHER_2","我要吃好料！","","¡Quiero ñam, ñam!","Je veux du miam miam&nbsp;!","Boah, habe ich Hunger!","Voglio fare gnam gnam!","Eu quero, nham nham!"
"CAT_RETURN_QUOTES_BUTCHER_3","肉超多！","","¡Qué mogollón de carne!","TANT DE VIANDE&nbsp;!","SO VIEL FLEISCH!","TANTA CARNE!","TANTA CARNE!"
"CAT_RETURN_QUOTES_BUTCHER_4","嗯嗯嗯，勝利的味道。","","Mmmm, brutal.","Mmmmmm, victoire.","Mmh, der Geschmack des Sieges.","Mmmmmm, vittoria.","Hmmmmmm, vencendo."
"CAT_RETURN_QUOTES_BUTCHER_5","呼嚕呼嚕！","","¡Oinc, oinc!","Gruik, gruik&nbsp;!","Grunz, grunz!","Oink oink!","Oinc Oinc!"
"CAT_RETURN_QUOTES_DRUID_1","我們靠友情的力量贏了！耶！","","¡Hemos ganado con el poder de la amistad! ¡Yupiii!","On a gagné grâce au pouvoir de l'amitié&nbsp;! Youpi&nbsp;!","Wir haben dank der Kraft der Freundschaft gewonnen! Juhuu!","Abbiamo vinto grazie al potere dell'amicizia! Evviva!","Nós vencemos com o poder da amizade! Eba!"
"CAT_RETURN_QUOTES_DRUID_2","太酷啦，老兄！","","¡Bestial, colega!","Trop cool, man&nbsp;!","Leider geil, Mann!","Che forza!","Longe, cara!"
"CAT_RETURN_QUOTES_DRUID_3","等等，我在哪？","","Alto, ¿dónde estoy?","Euh... Je suis où&nbsp;?","Moment, wo sind wir?","Aspetta, dove sono?","Espera, onde estou?"
"CAT_RETURN_QUOTES_DRUID_4","讓我的烏鴉帶我們回家！","","Mi cuervo nos guiará de vuelta a casa.","Mon corbeau nous guidera jusque chez nous&nbsp;!","Mein Rabe kann uns nach Hause führen!","Che il mio corvo ci guidi a casa!","Que meu corvo nos guie para casa!"
"CAT_RETURN_QUOTES_DRUID_5","我們真是超棒的隊伍！","","¡Menudo equipazo formamos!","Nous formons une belle équipe&nbsp;!","Wir sind ein tolles Team!","Siamo una grande squadra!","Nós somos uma ótima equipe!"
"CAT_RETURN_QUOTES_TINKERER_1","尤里卡！我們辦到了！","","¡Eureka! ¡Lo hemos logrado!","Eurêka&nbsp;! Nous l'avons fait&nbsp;!","Heureka! Wir haben es geschafft!","Eureka! Ce l'abbiamo fatta!","Eureka! Conseguimos!"
"CAT_RETURN_QUOTES_TINKERER_2","我的發明很快就收拾了那些野獸！","","¡Mis inventos han despachado a esas bestias!","Mes inventions ont eu raison de ces bêtes en un rien de temps&nbsp;!","Meine Erfindungen haben kurzen Prozess mit unseren Feinden gemacht!","Le mie invenzioni hanno fatto piazza pulita di quelle bestie!","Minhas invenções acabaram com aquelas bestas!"
"CAT_RETURN_QUOTES_TINKERER_3","喔，我剛想到一個超棒點子！","","¡Pedazo de idea se me ha ocurrido!","Oh, je viens d'avoir un éclair de génie&nbsp;!","Oh, ich hatte gerade eine geniale Idee!","Oh, ho appena avuto una grande idea!","Oh, acabei de ter uma ótima ideia!"
"CAT_RETURN_QUOTES_TINKERER_4","我有個主意！我們回家吧！","","Tengo un idea: volvamos a casa.","J'ai une idée&nbsp;! Filons à la maison&nbsp;!","Ich habe eine Idee! Schnell, gehen wir nach Hause!","Ho avuto un'idea! Torniamo a casa!","Eu tive uma ideia! Vamos para casa!"
"CAT_RETURN_QUOTES_TINKERER_5","我們做到了！真是電人！","","¡Lo logramos! ¡Fabuloso!","Ce fut une réussite. Quelle surprise&nbsp;!","Wir haben es geschafft! Wie schockierend.","Ce l'abbiamo fatta! Scioccante!","Nós conseguimos! Chocante!"
"CAT_RETURN_QUOTES_MONK_1","現在我們才是主宰。","","No hay quien nos tosa.","À présent, nous dominons.","Jetzt sind wir die Meister.","Ora siamo noi i padroni.","Nós somos os mestres agora."
"CAT_RETURN_QUOTES_MONK_2","萬物有始有終。與此和解，一切都會安好。","","Todo tiene su fin. Haceos a la idea y todo saldrá bien.","Tout a un début et une fin. Acceptez-le et tout se passera bien.","Alles hat ein Ende. Nur eine bestimmte Sache nicht. Finde deinen Frieden in dieser Gewissheit.","Tutto ha un inizio e una fine. Fai pace con questo concetto e andrà tutto bene.","Tudo tem um início e um fim. Faça as pazes com isso e tudo ficará bem."
"CAT_RETURN_QUOTES_MONK_3","我們活下來，明天再戰。","","Vivimos para luchar otro día.","Battons-nous jusqu'à notre dernier souffle.","Ein neuer Tag, ein neuer Kampf.","Siamo ancora vivi e pronti a combattere.","Vivos para lutar por mais um dia."
"CAT_RETURN_QUOTES_MONK_4","現在該休息了。","","Vamos a descansar.","À présent, reposons-nous.","Und nun ruhen wir.","E ora un po' di riposo.","Agora podemos descansar."
"CAT_RETURN_QUOTES_MONK_5","喔——嗯——……","","Auuuuummmmmm...","Ooooohhmmmmm...","Ooooohhmmmmm&nbsp;…","Ooooohhmmmmm...","Ooooohhmmmmm..."
"CAT_RETURN_QUOTES_JESTER_1","……然後他說：「那不是椰子，那是我老婆！」","","... y va y le dice: «Eso no es un coco, es mi mujer».","Et là, il me sort&nbsp;: «&nbsp;C'est pas une noix de coco, c'est ma femme&nbsp;!&nbsp;»","…&nbsp;Und dann sagt er: „Das ist keine Kokosnuss, das ist meine Frau!“","...e poi ha detto ""Quella non è una noce di cocco, è mia moglie!""","...e então ele disse: ""isso não é um côco, é minha esposa!"""
"CAT_RETURN_QUOTES_JESTER_2","那超好笑！","","¡Tiene su gracia!","C'était hilarant&nbsp;!","Das war witzig!","È stato divertente!","Foi engraçado!"
"CAT_RETURN_QUOTES_JESTER_3","哈哈！","","¡Juas, juas, juas!","Bouahaha&nbsp;!","HA-HA!","HA HA!","HAW HAW!"
"CAT_RETURN_QUOTES_JESTER_4","那真蠢……","","Menuda tontería...","C'était peut-être un peu idiot, je le concède...","Das war blöd&nbsp;…","Che stupidaggine...","Isso foi estúpido..."
"CAT_RETURN_QUOTES_JESTER_5","你有看到那傢伙的臉嗎！？哈哈哈！","","¿Le habéis visto el careto? ¡Ja, ja, ja!","Vous avez vu la gueule de ce truc&nbsp;?! Ha ha ha&nbsp;!","Hast du das Gesicht von dem Ding gesehen?! Hahaha!","Hai visto che faccia ha fatto?! Ah ah ah!","Você viu a cara daquela coisa?! Hahaha!"
"CAT_RETURN_QUOTES_COLORLESS_1","路途很長，但很高興我們回來了！","","El viaje ha sido largo, pero por fin regresamos.","Ce fut un long périple, mais quel plaisir d'être enfin de retour&nbsp;!","Das war ein langer Weg. Ich bin froh, dass wir zurück sind!","È stato un lungo viaggio, ma sono felice che siamo tornati!","Foi uma longa jornada, mas fico feliz por estarmos de volta!"
"CAT_RETURN_QUOTES_COLORLESS_2","做得好！","","¡Buen trabajo!","Beau boulot&nbsp;!","Gute Arbeit!","Ottimo lavoro!","Bom trabalho!"
"CAT_RETURN_QUOTES_COLORLESS_3","我們做到了！","","¡Lo logramos!","On a réussi&nbsp;!","Wir haben es geschafft!","Ce l'abbiamo fatta!","Nós conseguimos!"
"CAT_RETURN_QUOTES_COLORLESS_4","回家吧！","","Volvamos a casa.","Rentrons à la maison&nbsp;!","Auf nach Hause!","Torniamo a casa!","Vamos para casa!"
"CAT_RETURN_QUOTES_COLORLESS_5","終於！","","¡Por fin!","Enfin&nbsp;!","Endlich!","Finalmente!","Finalmente!"
"CAT_RETURN_QUOTES_COLORLESS_TUTORIAL_1","等等，我看到山丘上有間房子！","","Alto, veo una casa en esa colina.","Hé, mais je vois une maison sur cette colline&nbsp;!","Hey, da auf dem Hügel ist ein Haus!","Aspetta, vedo una casa su quella collina!","Espera, estou vendo uma casa na colina!"
"CAT_RETURN_QUOTES_COLORLESS_TUTORIAL_2","我們往山丘上的那間房子去吧！","","Vayamos a esa casa de la colina.","Direction la maison sur la colline&nbsp;!","Gehen wir zu dem Haus auf dem Hügel dort!","Andiamo verso quella casa sulla collina!","Vamos até aquela casa na colina!"
"CAT_RETURN_QUOTES_COLORLESS_TUTORIAL_3","我想我看到前面有間房子！","","Creo que hay una casa más adelante.","Je vois une maison à l'horizon&nbsp;!","Ich glaube, da ist ein Haus!","Mi sembra di vedere una casa più avanti!","Acho que estou vendo uma casa!"
"CAT_DEFEAT_PHRASES1_PLURAL_TEAM_1","你家裡的貓等待著 {Teamname} 歸來","","Los gatos de tu casa esperaban el regreso de {Teamname}.","Vos chats attendaient impatiemment leur retour&nbsp;: {Teamname}","{Teamname} wurden sehnlich von den restlichen Katzen im Haus erwartet,","I gatti a casa tua aspettavano il ritorno della squadra {Teamname}","Os gatos na sua casa aguardavam o retorno dos {Teamname}"
"CAT_DEFEAT_PHRASES1_SINGLULAR_TEAM_1","你家裡的貓等待著 {Teamname} 歸來","","Los gatos de tu casa esperaban el regreso de {Teamname}.","Vos chats attendaient impatiemment leur retour&nbsp;: {Teamname}","{Teamname} wurden sehnlich von den restlichen Katzen im Haus erwartet,","I gatti a casa tua aspettavano il ritorno della squadra {Teamname}","Os gatos na sua casa aguardavam o retorno de {Teamname}"
"CAT_DEFEAT_PHRASES1_ONE_CAT_1","你家裡的貓等待著 {Catname} 歸來","","Los gatos de tu casa esperaban el regreso de {Catname}.","Vos chats attendaient impatiemment son retour&nbsp;: {Catname}","{Catname} wurde sehnlich von den restlichen Katzen im Haus erwartet,","I gatti a casa tua aspettavano il ritorno di {Catname}","Os gatos na sua casa aguardavam o retorno de {Catname}"
"CAT_DEFEAT_PHRASES1_ONE_CAT_1_M","","","","","","",""
"CAT_DEFEAT_PHRASES1_ONE_CAT_1_F","","","","","","",""
"CAT_DEFEAT_PHRASES1_ONE_CAT_1_N","","","","","","",""
"CAT_DEFEAT_PHRASES1_PLURAL_TEAM_EMPTYHOUSE_1","你空蕩的家等待著 {Teamname} 歸來","","Tu casa vacía esperaba el regreso de {Teamname}.","Votre maison attendait impatiemment leur retour&nbsp;: {Teamname}","{Teamname} wurden sehnlich von deinem leeren Haus erwartet,","La tua casa vuota aspettava il ritorno della squadra {Teamname}","Sua casa vazia aguardava o retorno dos {Teamname}"
"CAT_DEFEAT_PHRASES1_SINGLULAR_TEAM_EMPTYHOUSE_1","你空蕩的家等待著 {Teamname} 歸來","","Tu casa vacía esperaba el regreso de {Teamname}.","Votre maison attendait impatiemment leur retour&nbsp;: {Teamname}","{Teamname} wurden sehnlich von deinem leeren Haus erwartet,","La tua casa vuota aspettava il ritorno della squadra {Teamname}","Sua casa vazia aguardava o retorno de {Teamname}"
"CAT_DEFEAT_PHRASES1_ONE_CAT_EMPTYHOUSE_1","你空蕩的家等待著 {Catname} 歸來","","Tu casa vacía esperaba el regreso de {Catname}.","Votre maison attendait impatiemment son retour&nbsp;: {Catname}","{Catname} wurde sehnlich von deinem leeren Haus erwartet,","La tua casa vuota aspettava il ritorno di {Catname}","Sua casa vazia aguardava o retorno de {Catname}"
"CAT_DEFEAT_PHRASES1_ONE_CAT_EMPTYHOUSE_1_M","","","","","","",""
"CAT_DEFEAT_PHRASES1_ONE_CAT_EMPTYHOUSE_1_F","","","","","","",""
"CAT_DEFEAT_PHRASES1_ONE_CAT_EMPTYHOUSE_1_N","","","","","","",""
