"KEY","en","notes","sp","fr","de","it","pt-br"
"DISORDER_DIABETES_NAME","糖尿病","","Diabetes","Diabète","Diabetes","Diabete","Diabetes"
"DISORDER_DIABETES_DESC","回合結束時，若你沒吃食物，獲得全屬性下降與混亂 1。每次你吃食物時，清除所有減益並獲得 +1 [img:int]。","","Al final del turno, si no ha comido nada, sufre reducción total y 1 de confusión. Cada vez que come, elimina todas sus desventajas y obtiene +1 [img:int].","À la fin de votre tour, si vous n'avez pas mangé de nourriture, Baisse de stats et Confusion&nbsp;+1. Chaque fois que vous mangez, vos malus sont dissipés et [img:int]&nbsp;+1.","Wenn du deinen Zug beendest und kein Essen gegessen hast, erleidest du einen Malus auf alle Attribute und Verwirrung&nbsp;1. Jedes Mal, wenn du etwas isst, reinigst du alle Schwächungen und erhältst +1&nbsp;[img:int].","Quando finisci il tuo turno, se non hai mangiato, ottieni Diminuzione delle Statistiche e Confusione 1. Ogni volta che mangi, rimuovi tutti i tuoi malus e ottieni +1 all'[img:int].","Ao finalizar seu turno, se não tiver comido nenhum alimento, obtenha todos os atributos aumentados e confusão 1. A cada vez que come um alimento, purifique todos os seus enfraquecimentos e obtenha +1 de [img:int]."
"DISORDER_BIPOLARDISORDER_NAME","雙相情緒障礙","","Trastorno bipolar","Bipolarité","Bipolare Störung","Disturbo Bipolare","Transtorno Bipolar"
"DISORDER_BIPOLARDISORDER_DESC","每場戰鬥開始時，會是以下其中一種：`n +5 [img:int]、+5 [img:cha]、+5 [img:spd]`n或`n全屬性下降 2。","","Empieza cada combate con +5 [img:int], +5 [img:cha] y +5 [img:spd]
o bien 2 de reducción total.","Vous commencez chaque combat soit avec [img:int]&nbsp;+2, [img:cha]&nbsp;+5&nbsp;et [img:spd]&nbsp;+5, soit avec Baisse de stats&nbsp;+2.","Beginne jeden Kampf entweder mit
+5&nbsp;[img:int], +5&nbsp;[img:cha] und +5&nbsp;[img:spd]
oder mit
einem Malus von 2 auf alle Attribute.","Inizi ogni battaglia o con
+5 all'[img:int], +5 al [img:cha] e +5 alla [img:spd]
oppure
con Diminuzione delle Statistiche 2.","Inicie cada batalha com:
+5 de [img:int], +5 de [img:cha], e +5 de [img:spd]
ou
Todos os atributos diminuídos 2."
"DISORDER_SOULLESS_NAME","無魂","","Sin alma","Sans âme","Seelenlos","Senz'Anima","Desalmado"
"DISORDER_SOULLESS_DESC","你免疫增益與減益。你死亡時不會留下屍體。","","Es inmune a las ventajas y las desventajas. Al morir, no deja cadáver.","Ni les bonus ni les malus ne vous affectent. Lorsque vous mourrez, vous n'avez pas de cadavre.","Du bist immun gegen Stärkungen und Schwächungen. Wenn du stirbst, hinterlässt du keine Leiche.","Sei immune a bonus e malus. Quando muori, non lasci un cadavere.","Você é imune contra fortalecimentos e enfraquecimentos. Ao morrer, você não deixa um corpo para trás."
"DISORDER_THESHINING_NAME","閃靈","","El resplandor","Shining","Das Shining","La Luccicanza","O Iluminado"
"DISORDER_THESHINING_DESC","你的攻擊不會失手。`n+15% 閃避率，且每回合開始有 +15% 機率獲得恐懼。","","Los ataques no pueden fallar.
+15 % de probabilidad de esquiva y +15 % de probabilidad de infligir miedo al inicio de cada turno.","Vos attaques ne peuvent pas échouer. Chances d'esquive&nbsp;+15&nbsp;% et Chances d'obtenir Peur au début de chaque tour&nbsp;+15&nbsp;%.","Deine Angriffe können nicht verfehlen.
+15&nbsp;% Ausweichchance und +15%ige Wahrscheinlichkeit, am Anfang des Zuges Angst zu erleiden.","I tuoi attacchi non possono mancare il bersaglio.
+15% di probabilità di schivata e +15% di probabilità di ottenere Paura all'inizio di ogni turno.","Seus ataques não podem errar.
+15% de chance de esquiva e +15% de chance de obter medo no início de cada turno."
"DISORDER_PILLPOPPER_NAME","藥物成癮","","Adicción","Addiction","Süchtig","Tossicodipendenza","Vício"
"DISORDER_PILLPOPPER_DESC","每場戰鬥開始時帶有全屬性下降 2。`n每當你吃藥丸時獲得全屬性提升 3。`n每場戰鬥結束有 50% 機率找到一顆藥丸。","","Empieza cada combate con 2 de reducción total.
Obtiene 3 de aumento total cuando se toma una pastilla.
Tiene un 50 % de probabilidad de encontrar una pastilla al final de cada combate.","Vous commencez chaque combat avec Baisse de stats&nbsp;+2. Hausse de stats&nbsp;+3&nbsp;chaque fois que vous prenez une pilule. 50&nbsp;% de chances de trouver une pilule à la fin de chaque combat.","Beginne jeden Kampf mit einem Malus von 2 auf alle Attribute.
Erhalte einen Bonus von 3 auf alle Attribute, wenn du eine Pille nimmst.
Am Ende jedes Kampfes findest du mit 50%iger Wahrscheinlichkeit eine Pille.","Inizi ogni battaglia con Diminuzione delle Statistiche 2.
Ottieni Aumento delle Statistiche 3 ogni volta che mangi una pillola.
Hai il 50% di probabilità di trovare una pillola alla fine di ogni battaglia.","Inicie cada batalha com todos os atributos diminuídos 2.
Obtenha todos os atributos aumentados 3 sempre que comer uma pílula.
Você possui 50% de chance de encontrar uma pílula no final de cada batalha."
"DISORDER_BORROWEDTIME_NAME","借來的時間","","Tiempo prestado","Temps compté","Die Zeit rinnt","Tempo Rubato","Prorrogação"
"DISORDER_BORROWEDTIME_DESC","+50% 閃避率。末日 3。","","+50 % de probabilidad de esquiva. 3 de condenación.","Chances d'esquive&nbsp;+50&nbsp;%. Damnation&nbsp;+3.","+50&nbsp;% Ausweichchance. Todesurteil&nbsp;3.","+50% probabilità di schivata. Condanna 3.","+50% de chance de esquiva. Ruína 3."
"DISORDER_BRAVE_NAME","勇敢","","Valentía","Courage","Mutig","Coraggio","Bravura"
"DISORDER_BRAVE_DESC","你的行動順序提前。`n免疫恐懼與瘋狂。`n對你的攻擊永不失手。","","Juega el turno antes.
Es inmune al miedo y la locura.
Los ataques contra esta unidad nunca fallan.","Vous jouez votre tour plus tôt. Immunité à Peur et Folie. Les attaques vous ciblant n'échouent jamais.","Du bist früher am Zug.
Immun gegen Angst und Wahnsinn.
Angriffe verfehlen dich nie.","Effettui prima il tuo turno.
Immune a Paura e Follia.
Gli attacchi contro di te non mancano mai il bersaglio.","Use seu turno mais cedo.
Imunidade contra medo e insanidade.
Ataques contra você nunca erram."
"DISORDER_SCATOLOGICAL_NAME","糞便癖","","Escatología","Scatologie","Skatologie","Scatologia","Escatologia"
"DISORDER_SCATOLOGICAL_DESC","當你傷害便便時，回復 5 生命。`n回合開始時，若附近有便便，你會自動靠近並吃掉。","","Devuelve 5 PS cuando daña a una caca.
Al inicio del turno, si está cerca de una caca, automáticamente se mueve hacia ella y se la come.","Vous récupérez 5&nbsp;PV lorsque vous infligez des dégâts à des cacas. Au début de votre tour, si vous êtes proche d'un caca, vous vous en rapprochez automatiquement pour le manger.","Heile 5&nbsp;LP, wenn du Häufchen Schaden zufügst.
Wenn du am Anfang des Zuges in der Nähe eines Häufchens stehst, bewegst du dich automatisch auf es zu und frisst es auf.","Rigeneri 5 PS quando fai danno alla cacca.
All'inizio del tuo turno, se sei nei pressi della cacca, ti muovi automaticamente verso di essa e la mangi.","Cure 5 PV ao causar dano a cocô.
No início do seu turno, se estiver perto de algum cocô, mova-se automaticamente até ele e o coma."
"DISORDER_NECROPHAGE_NAME","食屍者","","Necrofagia","Nécrophagie","Nekrophagie","Necrofagia","Necrofagia"
"DISORDER_NECROPHAGE_DESC","回合開始時，若附近有屍體，你會移向它並吃掉，獲得全屬性提升並回復 4 生命。","","Al inicio del turno, si hay un cadáver cerca, se mueve hacia él y se lo come para obtener aumento total y recuperar 4 PS.","Au début de votre tour, si vous êtes proche d'un cadavre, vous vous en rapprochez pour le manger et obtenir Hausse de stats et PV&nbsp;+4.","Wenn sich am Anfang deines Zuges eine Leiche in deiner Nähe befindet, bewegst du dich automatisch auf sie zu und frisst sie auf. Du erhältst einen Bonus auf alle Attribute und heilst 4&nbsp;LP.","All'inizio del tuo turno, se c'è un cadavere vicino a te, ti muovi verso di esso e lo mangi per ottenere Aumento delle Statistiche e recuperare 4 PS.","No início do seu turno, se houver um corpo próximo a você, mova-se até ele e o coma para obter todos os atributos aumentados e curar 4 PV."
"DISORDER_CROHNSDISEASE_NAME","克隆氏症","","Enfermedad de Crohn","Maladie de Crohn","Morbus Crohn","Morbo di Crohn","Doença de Crohn"
"DISORDER_CROHNSDISEASE_DESC","回合結束時，你有 20% 機率到處大便！","","Al final del turno, tiene un 20 % de probabilidad de hacer caca por todas partes.","À la fin de votre tour, 20&nbsp;% de chances de faire caca partout&nbsp;!","Am Ende deines Zuges besteht eine 20%ige Wahrscheinlichkeit, dass du Häufchen legst!","Alla fine del tuo turno, hai il 20% di probabilità di fare la cacca dappertutto!","No final do seu turno, você possui uma chance de 20% de fazer cocô por toda parte!"
"DISORDER_PICA_NAME","異食症","","Pica","Pica","Pica","Pica","Arreverso"
"DISORDER_PICA_DESC","當你收集硬幣或廢料拾取物時，會改為治療而非獲得該拾取物原本效果。","","Al recolectar una moneda o un recogible de chatarra, recupera salud en vez de obtener el efecto normal del recogible.","Lorsque vous récupérez des pièces ou de la ferraille, au lieu de recevoir l'effet correspondant normal, vous vous soignez.","Wenn du eine Münze oder Schrott einsammelst, heilst du dich stattdessen.","Quando prendi un raccoglibile moneta o rottame, guarisci invece di ottenere il normale effetto del raccoglibile.","Ao coletar uma moeda ou um coletável de sucata, cure-se ao invés de receber o efeito normal do coletável."
"DISORDER_FELINEAIDS_NAME","貓科愛滋","","Sida felino","Sida félin","Katzen-AIDS","Aids Felina","Aids Felina"
"DISORDER_FELINEAIDS_DESC","你的基本攻擊施加中毒 3 與弱點 1。`n對接觸你的單位施加中毒 3 與弱點 1。`n每場戰鬥結束時永久獲得 -1 [img:con] 與 -1 [img:spd]。","","El ataque básico inflige 3 de veneno y 1 de debilidad.
Inflige 3 de veneno y 1 de debilidad a las unidades que entran en contacto con esta.
Obtiene -1 [img:con] y -1 [img:spd] al final de cada combate para siempre.","Votre attaque de base inflige Poison&nbsp;+3&nbsp;et Vulnérabilité&nbsp;+1. Poison&nbsp;+3&nbsp;et Vulnérabilité&nbsp;+1&nbsp;aux unités qui vous touchent. [img:con]&nbsp;-1&nbsp;et [img:spd]&nbsp;-1&nbsp;à la fin de chaque combat de façon permanente.","Dein Grundangriff verursacht Gift&nbsp;3 und Schwäche&nbsp;1.
Verursache Gift&nbsp;3 und Schwäche&nbsp;1 bei Einheiten, die dich berühren.
Erleide am Ende des Kampfes dauerhaft -1&nbsp;[img:con] und -1&nbsp;[img:spd].","Il tuo attacco base infligge Veleno 3 e Debolezza 1.
Infliggi Veleno 3 e Debolezza 1 alle unità che ti toccano.
Ottieni -1 alla [img:con] e -1 alla [img:spd] alla fine di ogni battaglia in modo permanente.","Seu ataque básico aplica veneno 3 e fraqueza 1.
Aplique veneno 3 e fraqueza 1 em unidades que entrarem em contato com você.
Obtenha -1 de [img:con] e -1 de [img:spd] no final de cada batalha permanentemente."
"DISORDER_DYSLEXIA_NAME","閱讀障礙","","Dislexia","Dyslexie","Dyslexie","Dislessia","Dislexia"
"DISORDER_DYSLEXIA_DESC","戰鬥中，你法術的法力消耗與傷害數值中的 3 和 5 會互換。6 和 9 也會互換。","","Intercambia el 3 y el 5 en los costes de maná y en los valores de daño de sus hechizos en combate. También se intercambian los 6 y los 9.","Échange les chiffres&nbsp;3&nbsp;et 5&nbsp;des coûts en mana et des dégâts de vos sorts pendant les combats. Même chose pour les chiffres&nbsp;6&nbsp;et&nbsp;9.","Tausche die Zahlen 3 und 5 bei den Manakosten und Schadenswerten deiner Zauber im Kampf. Die Zahlen 6 und 9 werden ebenfalls ausgetauscht.","Scambi i numeri 3 e 5 nei costi di mana e nei valori di danno dei tuoi incantesimi durante una battaglia. Anche i 6 e i 9 vengono scambiati.","Troque os números 3 e 5 nos custos de mana e valores de dano de seus encantamentos enquanto estiver em uma batalha. Os números 6 e 9 também são trocados."
"DISORDER_COVID_NAME","新冠","","Covid","Covid","Covid","Covid","Covid"
"DISORDER_COVID_DESC","每場戰鬥開始時帶有全屬性下降、中毒 1 與弱點 1。`n你的基本攻擊施加中毒 1 與弱點 1。`n每輪結束有 15% 機率痊癒。可傳染。","","Empieza cada combate con reducción total, 1 de veneno y 1 de debilidad.
El ataque básico inflige 1 de veneno y 1 de debilidad.
15 % de probabilidad de recuperarse al final de cada ronda. Es contagioso.","Vous commencez chaque combat avec Baisse de stats, Poison&nbsp;+1&nbsp;et Vulnérabilité+&nbsp;1. Votre attaque de base inflige Poison&nbsp;+1&nbsp;et Vulnérabilité&nbsp;+1. 15&nbsp;% de chances de récupération à la fin de chaque manche. Contagieux.","Beginne jeden Kampf mit einem Malus auf alle Attribute, Gift&nbsp;1 und Schwäche&nbsp;1.
Dein Grundangriff verursacht Gift&nbsp;1 und Schwäche&nbsp;1.
15%ige Wahrscheinlichkeit, dass du dich am Ende der Runde erholst. Ansteckend.","Inizi ogni battaglia con Diminuzione delle Statistiche, Veleno 1 e Debolezza 1.
Il tuo attacco base infligge Veleno 1 e Debolezza 1.
15% di probabilità di guarigione alla fine di ogni round. Contagioso.","Inicie cada batalha com todos os atributos diminuídos, veneno 1 e fraqueza 1.
Seu ataque básico aplica veneno 1 e fraqueza 1.
15% de chance de se recuperar no final de cada rodada. Contagioso."
"DISORDER_THEFLU_NAME","流感","","Gripe","Grippe","Grippe","Influenza","Gripe"
"DISORDER_THEFLU_DESC","每場戰鬥開始時帶有緩速 5 與弱點 5。`n你的基本攻擊施加緩速 1 與弱點 1。`n每輪結束有 20% 機率痊癒。可傳染。","","Empieza cada combate con 5 de ralentización y 5 de debilidad.
El ataque básico inflige 1 de ralentización y 1 de debilidad.
20 % de probabilidad de recuperarse al final de cada ronda. Es contagioso.","Vous commencez chaque combat avec Lenteur&nbsp;+5&nbsp;et Vulnérabilité+&nbsp;5. Votre attaque de base inflige Lenteur&nbsp;+1&nbsp;et Vulnérabilité&nbsp;+1. 20&nbsp;% de chances de récupération à la fin de chaque manche. Contagieux.","Beginne jeden Kampf mit Verlangsamung&nbsp;5 und Schwäche&nbsp;5.
Dein Grundangriff verursacht Verlangsamung&nbsp;1 und Schwäche&nbsp;1.
20%ige Wahrscheinlichkeit, dass du dich am Ende der Runde erholst. Ansteckend.
","Inizi ogni battaglia con Rallentamento 5 e Debolezza 5.
Il tuo attacco base infligge Rallentamento 1 e Debolezza 1.
20% di probabilità di guarigione alla fine di ogni round. Contagiosa.","Inicie cada batalha com todos os atributos diminuídos, lentidão 5 e fraqueza 5.
Seu ataque básico aplica lentidão 1 e fraqueza 1.
20% de chance de se recuperar no final de cada rodada. Contagioso."
"DISORDER_BIRDFLU_NAME","禽流感","","Gripe aviar","Grippe aviaire","Vogelgrippe","Influenza aviaria","Gripe Aviária"
"DISORDER_BIRDFLU_DESC","每場戰鬥開始時處於嘲諷鳥形態。`n每場戰鬥結束有 20% 機率痊癒。`n可傳染。","","Empieza cada combate con la forma del sinsonte.
Tiene un 20 % de probabilidad de recuperarse al final de cada combate.
Es contagioso.","Vous commencez chaque combat sous la forme d'un oiseau-moqueur. 20&nbsp;% de chances de récupération à la fin de chaque combat. Contagieux.","Beginne jeden Kampf in Drosselgestalt.
20%ige Wahrscheinlichkeit, dass du dich am Ende des Kampfes erholst.
Ansteckend.","Inizi ogni battaglia con Sembianze del Tordo.
Hai il 20% di probabilità di guarigione alla fine di ogni battaglia.
Contagiosa.","Inicie cada batalha na forma de rouxinol.
20% de chance de se recuperar no final de cada batalha.
Contagioso."
"DISORDER_NUDIST_NAME","裸族","","Nudismo","Nudiste","Nudist","Nudista","Nudismo"
"DISORDER_NUDIST_DESC","+50% 閃避率。`n你不能穿護甲。","","+50 % de probabilidad de esquiva.
No se puede equipar con armadura.","Chances d'esquive&nbsp;+50&nbsp;%. Vous ne pouvez pas porter d'armure.","+50&nbsp;% Ausweichchance.
Du kannst keine Rüstungen ausrüsten.","+50% di probabilità di schivata.","+50% de chance de esquiva.
Você não pode usar armaduras."
"DISORDER_ELEPHANTIASIS_NAME","象皮病","","Elefantiasis","Éléphantiasis","Elephantiasis","Elefantiasi","Elefantíase"
"DISORDER_ELEPHANTIASIS_DESC","每場戰鬥結束時，永久獲得 -1 [img:spd] 與 +2 起始 [img:shield]。8 場戰鬥後獲得踐踏。","","Al final de cada combate, obtiene -1 [img:spd] y +2 [img:shield] de inicio para siempre. Tras 8 combates, obtiene pisotón.","[img:spd]&nbsp;-1&nbsp;et [img:shield] de base&nbsp;+2&nbsp;à la fin de chaque combat de façon permanente. Après 8&nbsp;combats, obtient Bélier.","Am Ende des Kampfes erhältst du dauerhaft -1&nbsp;[img:spd] und +2&nbsp;[img:shield]. Nach 8&nbsp;Kämpfen erhältst du Trampel.","Alla fine di ogni battaglia, ottieni -1 alla [img:spd] e +2 allo [img:shield] iniziale in modo permanente. Dopo 8 battaglie, ottieni Calpestamento.","No final de cada batalha, obtenha -1 de [img:spd] e +2 de [img:shield] inicial permanentemente. Após 8 batalhas, obtenha atropelamento."
"DISORDER_GIGANTISM_NAME","巨人症","","Gigantismo","Gigantisme","Gigantismus","Gigantismo","Gigantismo"
"DISORDER_GIGANTISM_DESC","踐踏。","","Inflige pisotón.","Bélier.","Trampel.","Calpestamento.","Atropelamento."
"DISORDER_DWARFISM_NAME","侏儒症","","Enanismo","Nanisme","Zwergwuchs","Nanismo","Nanismo"
"DISORDER_DWARFISM_DESC","+10% 閃避率。","","+10 % de probabilidad de esquiva.","Chances d'esquive&nbsp;+10&nbsp;%.","+10&nbsp;% Ausweichchance.","+10% di probabilità di schivata.","+10% de chance de esquiva."
"DISORDER_PRIMORDIALDWARF_NAME","原始侏儒","","Enanismo primordial","Nain primordial","Urzwergwuchs","Nanismo Primordiale","Nanismo Primordial"
"DISORDER_PRIMORDIALDWARF_DESC","","","","","","",""
"DISORDER_SOCIOPATHY_NAME","反社會人格","","Sociopatía","Sociopathie","Soziopathie","Sociopatia","Sociopatia"
"DISORDER_SOCIOPATHY_DESC","你的第一回合帶有瘋狂。","","Sufre locura en el primer turno.","Vous recevez Folie de façon permanente lors de votre premier tour.","In deinem ersten Zug erleidest du Wahnsinn.","Ottieni Follia al tuo primo turno.","Você possui insanidade no seu primeiro turno."
"DISORDER_SKILLSHAREDISORDER_NAME","代理孟喬森症候群","","Munchausen por poderes","Münchhausen par procuration","Münchhausen-Stellvertretersyndrom","Sindrome di Münchhausen per Procura","Munchausen por Procuração"
"DISORDER_SKILLSHAREDISORDER_DESC","若你有第二個失調症，隊伍中其他所有貓在每場戰鬥開始時都會獲得該失調症。","","Si tiene un segundo trastorno, todas las demás unidades del grupo lo sufren al inicio de cada combate.","Si vous souffrez d'un 2e&nbsp;trouble, tous les autres chats de votre équipe l'obtiennent au début de chaque combat.","Wenn du unter einer zweiten Störung leidest, erleiden am Anfang des Kampfes alle Katzen in deiner Gruppe diese Störung.","Se hai un secondo disturbo, tutti gli altri gatti del tuo gruppo lo acquisiscono all'inizio di ogni battaglia.","Se você possuir um segundo transtorno, todos os outros gatos do seu grupo obtêm o mesmo transtorno no início de cada batalha."
"DISORDER_SCHIZOPHRENIA_NAME","思覺失調","","Esquizofrenia","Schizophrénie","Schizophrenie","Schizofrenia","Esquizofrenia"
"DISORDER_SCHIZOPHRENIA_DESC","回合結束時，生成一個幻覺。它帶有瘋狂，會攻擊除你以外的任何單位，並在它回合後消失。","","Al final del turno, genera una alucinación. Tiene locura, ataca a cualquier unidad excepto a esta y se desvanece tras su turno.","À la fin de votre tour, une hallucination apparaît. Elle est affectée par Folie, attaque toutes les unités (sauf vous) et disparaît à la fin de son tour.","Am Ende deines Zuges erscheint eine Halluzination. Sie leidet unter Wahnsinn, greift jede Einheit außer dich an und verschwindet nach ihrem Zug.","Alla fine del tuo turno, generi un'allucinazione che ha Follia, attacca qualsiasi unità tranne te e svanisce dopo il suo turno.","No final do seu turno, gere uma alucinação. Ela possui insanidade, ataca qualquer unidade exceto você e desaparece após seu turno."
"DISORDER_LYCANTHROPY_NAME","狼人症","","Licantropía","Lycanthropie","Lykanthropie","Licantropia","Licantropia"
"DISORDER_LYCANTHROPY_DESC","回合開始時有 33% 機率進入狼形態。","","33 % de probabilidad de adoptar la forma del lobo al inicio del turno.","Au début de votre tour, 33&nbsp;% de chances de vous transformer en loup.","33%ige Wahrscheinlichkeit, am Anfang deines Zuges Wolfsgestalt anzunehmen.","33% di probabilità di assumere le Sembianze del Lupo all'inizio del tuo turno.","33% de chance de mudar para sua forma de lobo no início do seu turno."
"DISORDER_WOBBLYCATSYNDROME_NAME","搖晃貓症候群","","Hipoplasia cerebelosa","Ataxie féline","Wobbler-Syndrom","Sindrome del Gatto Barcollante","Síndrome do Gato Cambaleante"
"DISORDER_WOBBLYCATSYNDROME_DESC","有 25% 機率格擋攻擊並改為被擊退 10 格。","","25 % de probabilidad de bloquear ataques y retroceder 10 casillas en su lugar.","25&nbsp;% de chances de bloquer les attaques et de reculer de 10&nbsp;cases.","25%ige Wahrscheinlichkeit, Angriffe zu blockieren und stattdessen 10&nbsp;Felder zurückgestoßen zu werden.","25% di probabilità di bloccare gli attacchi e di farsi respingere indietro di 10 caselle.","25% de chance de bloquear ataques e sofrer um empurrão de 10 espaços para trás."
"DISORDER_SINGLETON_NAME","單子","","Solitario","Exemplaire unique","Singleton","Singolarità","Unidade"
"DISORDER_SINGLETON_DESC","你的最大生命與法力降為 1。`n你受到的傷害降為 1。`n你的法術消耗 1 法力。","","Los PS máximos y el maná se reducen a 1.
El daño que sufre se reduce a 1.
Sus hechizos cuestan 1 de maná.","Vos PV max. et votre mana descendent à&nbsp;1. Les dégâts que vous subissez descendent à&nbsp;1. Vos sorts coûtent 1&nbsp;mana.","Deine max. LP und dein Mana werden auf 1 reduziert.
Schaden, den du erleidest, wird auf 1 reduziert.
Deine Zauber kosten 1&nbsp;Mana.","I tuoi PS e mana massimi sono ridotti a 1.
Il danno subito viene ridotto a 1.
I tuoi incantesimi costano 1 mana.","Sua saúde máxima e mana são reduzidas para 1.
O dano que você sofre é reduzido para 1.
Seus encantamentos custam 1 de mana."
"DISORDER_INSOMNIA_NAME","失眠","","Insomnio","Insomnie.","Schlafstörung","Insonnia","Insônia"
"DISORDER_INSOMNIA_DESC","你無法入睡。`n你每回合可額外移動一次。第 3 輪開始會陷入疲勞。","","No puede dormirse.
Puede moverse otra vez cada turno. Sufre agotamiento en la ronda 3.","Vous ne pouvez pas vous endormir. Vous pouvez vous déplacer une fois de plus chaque tour. L'Épuisement survient lors de la 3e&nbsp;manche.","Du kannst nicht einschlafen.
Du kannst dich in jedem Zug ein zusätzliches Mal bewegen. Deine Erschöpfung beginnt in Runde&nbsp;3.","Non puoi addormentarti.
Puoi muoverti una volta in più ogni turno. La spossatezza subentra al terzo round.","Você não pode cair no sono.
Você pode se mover uma vez adicional a cada turno. A exaustão se instala na rodada 3."
"DISORDER_PHONY_NAME","冒牌貨","","Hipocresía","Bidon","Heuchler","Falsità","Cópia"
"DISORDER_PHONY_DESC","每場戰鬥開始時法力全滿。`n你無法回復法力。","","Empieza cada combate con todo el maná.
No puede regenerar maná.","Vous commencez chaque combat avec tout votre mana. Vous ne pouvez pas récupérer de mana.","Beginne jeden Kampf mit vollem Mana.
Du kannst kein Mana regenerieren.","Inizi ogni battaglia con mana pieno.
Non puoi rigenerare il mana.","Inicie cada batalha com mana completa.
Você não pode regenerar mana."
"DISORDER_ACIDREFLUX_NAME","胃酸逆流","","Reflujo ácido","Remontées acides","Säure-Reflux","Reflusso Acido","Refluxo"
"DISORDER_ACIDREFLUX_DESC","你的基本攻擊變為帶濺射傷害的拋射，但會對你自己造成 2 傷害。","","El ataque básico se convierte en un tiro en arco con daño por metralla, pero le inflige 2 de daño a esta unidad.","Votre attaque de base devient une attaque en cloche qui inflige des dégâts collatéraux, mais qui vous inflige 2&nbsp;points de dégâts.","Dein Grundangriff wird ein Fernkampfangriff, der Hindernisse ignoriert und Flächenschaden verursacht. Er fügt dir ebenfalls 2&nbsp;Schaden zu.","Il tuo attacco base diventa un colpo a parabola con danno ad area, ma ti infligge 2 di danno.","Seu ataque básico se torna um disparo em arco com dano em área, mas causa 2 de dano a você."
"DISORDER_SPONTANEOUSCOMBUSTION_NAME","自燃","","Combustión espontánea","Combustion spontanée","Spontane Selbstentzündung","Combustione Spontanea","Combustão Espontânea"
"DISORDER_SPONTANEOUSCOMBUSTION_DESC","當你受到技能傷害時，有 15% 機率對自己與相鄰單位施加燃燒 5。","","Al sufrir daño de una habilidad, tiene un 15 % de probabilidad de infligir 5 de quemadura a sí misma y a las unidades adyacentes.","Quand vous subissez des dégâts d'une compétence, 15&nbsp;% de chances de vous infliger Brûlure&nbsp;+5&nbsp;ainsi qu'aux unités adjacentes.","Wenn du Schaden von einer Fähigkeit erleidest, besteht eine 15%ige Wahrscheinlichkeit, dass du und benachbarte Einheiten Verbrennung&nbsp;5 erleiden.","Quando subisci danno da un'abilità, hai il 15% di probabilità di infliggere Bruciatura 5 a te e alle unità adiacenti.","Ao sofrer dano de uma habilidade, você possui 15% de chance de aplicar queimadura 5 em si e em unidades adjacentes."
"DISORDER_THEHUNGER_NAME","飢餓","","Hambre","La soif","Der Hunger","Fame","A Fome"
"DISORDER_THEHUNGER_DESC","你的基本攻擊具有吸血。`n若你在回合內沒有對單位造成傷害，獲得瘋狂 1。","","El ataque básico tiene robavida.
Si no inflige daño a una unidad en su turno, obtiene +1 de locura.","Votre attaque de base dispose de Vol de vie. Si vous n'infligez pas de dégâts à une unité pendant votre tour, Folie&nbsp;+1.","Dein Grundangriff kann Leben absaugen.
Wenn du in deinem Zug keiner Einheit Schaden zufügst, erleidest du Wahnsinn&nbsp;1.","Il tuo attacco base ha Rubavita.
Se non infliggi danno a un'unità durante il tuo turno, ottieni Follia 1.","Seu ataque básico possui roubo de vida.
Se você não causar dano a uma unidade durante seu turno, obtenha insanidade 1."
"DISORDER_PARAPELEGIC_NAME","下身癱瘓","","Paraplejia","Paraplégique","Querschnittsgelähmt","Paraplegia","Paraplegia"
"DISORDER_PARAPELEGIC_DESC","除傳送外，你所有移動、衝刺與跳躍技能射程上限為 1。`n敵人不會優先攻擊你。","","Se limita a 1 el radio de alcance de todo el movimiento y las habilidades de embestida y salto a menos que se utilice el teletransporte.
Los enemigos no priorizan el ataque a esta unidad.","Les portées de toutes vos compétences de déplacement, d'impulsion et de saut sont limitées à&nbsp;1&nbsp;(sauf pour la téléportation). Vous n'êtes pas une cible prioritaire pour les ennemis.","Die Reichweite deiner Bewegungs-, Ansturm- und Sprungfähigkeiten sind auf 1 begrenzt, wenn es keine Teleports sind.
Gegner priorisieren andere Einheiten mit ihren Angriffen.","Il raggio d'azione di tutte le tue abilità di movimento, scatto e salto è limitato a 1, a meno che non ci sia il teletrasporto.
I nemici non daranno priorità agli attacchi contro di te.","O alcance de suas habilidades de movimento, impulso e salto possuem um máximo de 1, exceto teletransporte.
Inimigos não priorizam atacar você."
"DISORDER_OSTEOGENESISIMPERFECTA_NAME","成骨不全症","","Osteogénesis imperfecta","Maladie des os de verre","Osteogenesis Imperfecta","Osteogenesi Imperfetta","Osteogênese Imperfeita"
