"KEY","en","notes","sp","fr","de","it","pt-br"
"ARMOR_MANHAIR_NAME","男人假髮","","Bisoñé para hombre","Coiffure d'homme","Männertoupet","Toupet da Uomo","Peruca de Homem"
"ARMOR_MANHAIR_DESC","","","","","","",""
"ARMOR_MANTIE_NAME","男人領帶","","Corbata para hombre","Cravate d'homme","Männerkrawatte","Cravatta da Uomo","Gravata de Homem"
"ARMOR_MANTIE_DESC","","","","","","",""
"SETBONUS_MAN_NAME","男人套裝加成！","","¡Bonificación de conjunto para hombre!","Bonus d'ensemble&nbsp;: homme&nbsp;!","Setbonus: Männerrüstung!","Bonus Set: Uomo!","Bônus de Conjunto de Homem!"
"SETBONUS_MAN_DESC","每場戰鬥結束時獲得 1-9 枚金幣。","","Obtiene 1-9 monedas al final de cada combate.","Vous obtenez 1&nbsp;à 9&nbsp;pièces à la fin de chaque combat.","Erhalte am Anfang jedes Kampfes 1&nbsp;– 9 Münzen.","Ottieni da 1 a 9 monete alla fine di ogni battaglia.","Obtenha 1-9 moedas no final de cada batalha."
"","","","","","","",""
"ARMOR_REDCAP_NAME","紅帽","","Gorra roja","Calotte rouge","Rote Kappe","Berretto Rosso","Chapéu Vermelho"
"ARMOR_REDCAP_DESC","+1 傷害。`n擊殺敵人時獲得 +1 傷害。","","+1 de daño.
Obtiene +1 de daño al matar a un enemigo.","Dégâts +1.
Dégâts +1&nbsp;à chaque ennemi tué.","+1&nbsp;Schaden.
Erhalte +1&nbsp;Schaden, wenn du einen Gegner tötest.","+1 al Danno.
Ottieni +1 al Danno quando uccidi un nemico.","+1 de dano.
Obtenha +1 de dano ao matar um inimigo."
"ARMOR_CRIMSONMASK_NAME","深紅面具","","Máscara carmesí","Masque écarlate","Scharlachrote Maske","Maschera Cremisi","Máscara Escarlate"
"ARMOR_CRIMSONMASK_DESC","+1 傷害。`n擊殺敵人時獲得 +1 傷害。","","+1 de daño.
Obtiene +1 de daño al matar a un enemigo.","Dégâts +1.
Dégâts +1&nbsp;à chaque ennemi tué.","+1&nbsp;Schaden.
Erhalte +1&nbsp;Schaden, wenn du einen Gegner tötest.","+1 al Danno.
Ottieni +1 al Danno quando uccidi un nemico.","+1 de dano.
Obtenha +1 de dano ao matar um inimigo."
"ARMOR_POUNDOFFLESH_NAME","一磅血肉","","Medio kilo de carne","Tas de viande","Ein Pfund Fleisch","Libbra di Carne","Uma Libra de Carne"
"ARMOR_POUNDOFFLESH_DESC","+1 傷害。`n擊殺敵人時獲得 +1 傷害。","","+1 de daño.
Obtiene +1 de daño al matar a un enemigo.","Dégâts +1.
Dégâts +1&nbsp;à chaque ennemi tué.","+1&nbsp;Schaden.
Erhalte +1&nbsp;Schaden, wenn du einen Gegner tötest.","+1 al Danno.
Ottieni +1 al Danno quando uccidi un nemico.","+1 de dano.
Obtenha +1 de dano ao matar um inimigo."
"SETBONUS_MEAT_NAME","血肉套裝加成！","","¡Bonificación de conjunto de carne!","Bonus d'ensemble&nbsp;: viande&nbsp;!","Setbonus: Fleischrüstung!","Bonus Set: Carne!","Bônus de Conjunto de Carne!"
"SETBONUS_MEAT_DESC","+1 傷害。`n擊殺敵人時獲得 +1 傷害。`n擊殺三名敵人後，本場戰鬥剩餘時間獲得 +2 [img:con]、+4 生命回復與瘋狂。","","+1 de daño.
Obtiene +1 de daño al matar a una unidad.
Después de tres muertes, obtiene +2 [img:con], +4 de regeneración de salud y locura durante el resto del combate.","Dégâts +1.
Dégâts +1&nbsp;quand vous tuez un ennemi.
Après 3&nbsp;éliminations, [img:con] +2, Régénération de PV +4&nbsp;et Folie pour le reste du combat.","+1&nbsp;Schaden.
Erhalte +1 Schaden, wenn du etwas tötest.
Nachdem du drei Einheiten getötet hast, erhältst du für den Rest des Kampfes +2&nbsp;[img:con], +4&nbsp;Lebensregeneration und Wahnsinn.","+1 al Danno.
Ottieni +1 al Danno quando uccidi qualcuno.
Dopo tre uccisioni, ottieni +2 alla [img:con], +4 a Rigenerazione Salute e Pazzia per il resto della battaglia.","+1 de dano.
Obtenha +1 de dano ao matar um inimigo.
Após realizar três baixas, obtenha +2 de [img:con], +4 de regeneração de saúde e insanidade pelo resto da batalha."
"","","","","","","",""
"ARMOR_MEDICALHAT_NAME","醫療帽","","Gorro médico","Coiffe médicale","Arzthut","Cappello Medico","Chapéu de Médico"
"ARMOR_MEDICALHAT_DESC","你每有一個失調，所有屬性就提升 1。","","Todos los atributos aumentan en 1 por cada trastorno que tenga esta unidad.","Hausse de stats pour chaque trouble qui vous affecte.","Für jede Störung, die du hast, werden all deine Attribute um 1 erhöht.","Tutte le tue statistiche aumentano di 1 per ogni disturbo che hai.","Todos os seus atributos são aumentados em 1 para cada transtorno que você possui."
"ARMOR_MEDICALMASK_NAME","醫療面具","","Máscara médica","Masque médical","Arztmaske","Maschera Medica","Máscara de Médico"
"ARMOR_MEDICALMASK_DESC","你每有一個失調，所有屬性就提升 1。","","Todos los atributos aumentan en 1 por cada trastorno que tenga esta unidad.","Hausse de stats pour chaque trouble qui vous affecte.","Für jede Störung, die du hast, werden all deine Attribute um 1 erhöht.","Tutte le tue statistiche aumentano di 1 per ogni disturbo che hai.","Todos os seus atributos são aumentados em 1 para cada transtorno que você possui."
"ARMOR_MEDICALNECKLACE_NAME","醫療項鍊","","Gargantilla médica","Collier médical","Arzthalskette","Collana Medica","Colar de Médico"
"ARMOR_MEDICALNECKLACE_DESC","你每有一個失調，所有屬性就提升 1。","","Todos los atributos aumentan en 1 por cada trastorno que tenga esta unidad.","Hausse de stats pour chaque trouble qui vous affecte.","Für jede Störung, die du hast, werden all deine Attribute um 1 erhöht.","Tutte le tue statistiche aumentano di 1 per ogni disturbo che hai.","Todos os seus atributos são aumentados em 1 para cada transtorno que você possui."
"SETBONUS_MEDICAL_NAME","醫療套裝加成！","","¡Bonificación de conjunto médico!","Bonus d'ensemble&nbsp;: médical&nbsp;!","Setbonus: Arztrüstung!","Bonus Set: Medico!","Bônus de Conjunto de Médico!"
"SETBONUS_MEDICAL_DESC","你每有一個失調，就獲得 +1 生命回復。","","Esta unidad obtiene +1 de regeneración de salud por cada trastorno que tenga.","Régénération de PV +1&nbsp;pour chaque trouble qui vous affecte.","Für jede Störung, die du hast, erhältst du +1&nbsp;Lebensregeneration.","Ottieni +1 a Rigenerazione Salute per ogni disturbo che hai.","Você possui +1 de regeneração de saúde para cada transtorno que você possui."
"","","","","","","",""
"ARMOR_MINERHAT_NAME","礦工帽","","Casco de minero","Chapeau de mineur","Bergarbeiterhut","Cappello da Minatore","Chapéu de Mineiro"
"ARMOR_MINERHAT_DESC","物理攻擊不會落空。","","Los ataques físicos no pueden fallar.","Vos attaques physiques ne peuvent pas échouer.","Physische Angriffe können nicht verfehlen.","Gli attacchi fisici non possono mancare il bersaglio.","Ataques físicos não podem errar."
"ARMOR_MINERMASK_NAME","礦工面具","","Máscara de minero","Masque de mineur","Bergarbeitermaske","Maschera da Minatore","Máscara de Mineiro"
"ARMOR_MINERMASK_DESC","中毒免疫。","","Inmunidad al veneno.","Immunité au Poison.","Immun gegen Gift.","Immunità al Veleno.","Imunidade contra veneno."
"ARMOR_MINERARMOR_NAME","礦工背包","","Paquete de minería","Équipement de mineur","Bergarbeiterrucksack","Zaino da Minatore","Pacote de Mineiro"
"ARMOR_MINERARMOR_DESC","你的基本攻擊有 +1 擊退。`n+1 擊退傷害。","","El ataque básico tiene +1 de retroceso.
+1 daño de retroceso.","Votre attaque de base bénéficie de Recul +1.
Dégâts de recul +1.","Dein Grundangriff hat +1&nbsp;Rückstoß.
+1&nbsp;Rückstoßschaden.","Il tuo attacco base ha +1 Contraccolpo.
+1 danno da Contraccolpo.","Seu ataque básico possui +1 de empurrão.
+1 de dano de empurrão."
"SETBONUS_MINER_NAME","礦工套裝加成！","","¡Bonificación de conjunto de minero!","Bonus d'ensemble&nbsp;: mineur&nbsp;!","Setbonus: Bergarbeiterrüstung!","Bonus Set: Minatore!","Bônus de Conjunto de Mineiro!"
"SETBONUS_MINER_DESC","每場戰鬥會多生成 2 個拾取物。","","Se generan 2 recogibles más en cada combate.","2&nbsp;ressources bonus apparaissent à chaque combat.","In jedem Kampf erscheinen zwei zusätzliche Gegenstände.","Si generano altri 2 raccoglibili in ogni battaglia.","Mais 2 coletáveis são gerados em cada batalha."
"","","","","","","",""
"ARMOR_MOLTENHAT_NAME","熔融帽","","Gorro fundido","Chapeau fondu","Geschmolzener Hut","Cappello Fuso","Chapéu Derretido"
"ARMOR_MOLTENHAT_DESC","初始帶有燃燒 2。你的基本攻擊會施加燃燒 1。接觸你的單位會被施加燃燒 1。","","Empieza con 2 de quemadura. El ataque básico inflige 1 de quemadura. Inflige 1 de quemadura a las unidades que entren en contacto con esta.","Vous débutez avec Brûlure +2. Votre attaque de base inflige Brûlure +1. Inflige Brûlure +1&nbsp;aux unités qui vous touchent.","Beginne jeden Kampf mit Verbrennung&nbsp;2. Dein Grundangriff verursacht Verbrennung&nbsp;1. Verursache Verbrennung&nbsp;1 bei Einheiten, die dich berühren.","Inizi con Bruciatura 2. Il tuo attacco base infligge Bruciatura 1. Infliggi Bruciatura 1 alle unità che ti toccano.","Inicie com queimadura 2. Seu ataque básico aplica queimadura 1. Aplique queimadura 1 em unidades que entrarem em contato com você."
"ARMOR_MOLTENMASK_NAME","熔融面具","","Máscara fundida","Masque fondu","Geschmolzene Maske","Maschera Fusa","Máscara Derretida"
"ARMOR_MOLTENMASK_DESC","初始帶有燃燒 2。你的基本攻擊會施加燃燒 1。接觸你的單位會被施加燃燒 1。","","Empieza con 2 de quemadura. El ataque básico inflige 1 de quemadura. Inflige 1 de quemadura a las unidades que entren en contacto con esta.","Vous débutez avec Brûlure +2. Votre attaque de base inflige Brûlure +1. Inflige Brûlure +1&nbsp;aux unités qui vous touchent.","Beginne jeden Kampf mit Verbrennung&nbsp;2. Dein Grundangriff verursacht Verbrennung&nbsp;1. Verursache Verbrennung&nbsp;1 bei Einheiten, die dich berühren.","Inizi con Bruciatura 2. Il tuo attacco base infligge Bruciatura 1. Infliggi Bruciatura 1 alle unità che ti toccano.","Inicie com queimadura 2. Seu ataque básico aplica queimadura 1. Aplique queimadura 1 em unidades que entrarem em contato com você."
"ARMOR_MOLTENNECKLACE_NAME","熔融項鍊","","Gargantilla fundida","Collier fondu","Geschmolzene Halskette","Collana Fusa","Colar Derretido"
"ARMOR_MOLTENNECKLACE_DESC","初始帶有燃燒 2。你的基本攻擊會施加燃燒 1。接觸你的單位會被施加燃燒 1。","","Empieza con 2 de quemadura. El ataque básico inflige 1 de quemadura. Inflige 1 de quemadura a las unidades que entren en contacto con esta.","Vous débutez avec Brûlure +2. Votre attaque de base inflige Brûlure +1. Inflige Brûlure +1&nbsp;aux unités qui vous touchent.","Beginne jeden Kampf mit Verbrennung&nbsp;2. Dein Grundangriff verursacht Verbrennung&nbsp;1. Verursache Verbrennung&nbsp;1 bei Einheiten, die dich berühren.","Inizi con Bruciatura 2. Il tuo attacco base infligge Bruciatura 1. Infliggi Bruciatura 1 alle unità che ti toccano.","Inicie com queimadura 2. Seu ataque básico aplica queimadura 1. Aplique queimadura 1 em unidades que entrarem em contato com você."
"SETBONUS_MOLTEN_NAME","熔融套裝加成！","","¡Bonificación de conjunto fundido!","Bonus d'ensemble&nbsp;: fondu&nbsp;!","Setbonus: Geschmolzene Rüstung!","Bonus Set: Fuso!","Bônus de Conjunto Derretido!"
"SETBONUS_MOLTEN_DESC","火焰免疫。","","Inmunidad al fuego.","Immunité au feu.","Immun gegen Feuer.","Immunità al fuoco.","Imunidade contra fogo."
"","","","","","","",""
"ARMOR_HEADBRAND_NAME","頭部烙印","","Estigma cefálico","Marque au front","Kopfmal","Marchio sulla Testa","Marca de Cabeça"
"ARMOR_HEADBRAND_DESC","你的移動動作改為跳躍。`n若你落在單位上，對其造成 1 點傷害並彈到鄰近格子。`n[s:.7](這算作一個空護甲欄位。)[/s]","","La acción de movimiento se convierte en un salto.
Si cae sobre una unidad, le inflige 1 de daño antes de rebotar a la casilla adyacente.
[s:.7](Cuenta como espacio de armadura vacío).[/s]","Votre action de déplacement devient Saut.
Si vous atterrissez sur une unité, vous lui infligez 1&nbsp;dégât et rebondissez sur une case adjacente.
[s:.7](Compte comme un emplacement d'armure vide.)[/s]","Deine Bewegungsaktion ist Sprung.
Wenn du auf einer Einheit landest, verursachst du 1&nbsp;Schaden bei ihr und prallst auf ein benachbartes Feld ab.
[s:.7](Zählt als leerer Rüstungsplatz.)[/s]","La tua azione di movimento è Salto.
Se atterri su un'unità, infliggi 1 di danno e rimbalzi su una casella adiacente.
[s:.7](Conta come uno slot armatura vuoto.)[/s]","Sua ação de movimento é um salto.
Ao cair em uma unidade, cause 1 de dano e ricocheteie para um espaço adjacente.
[s:.7](Este item conta como um espaço de armadura vazio.)[/s]"
"ARMOR_FACEBRAND_NAME","臉部烙印","","Estigma en la cara","Marque au menton","Gesichtsmal","Marchio sul Viso","Marca de Rosto"
"ARMOR_FACEBRAND_DESC","每次使用基本攻擊時，獲得 +1 [img:shield]。`n[s:.7](這算作一個空護甲欄位。)[/s]","","Cada vez que lanza el ataque básico, obtiene +1 [img:shield].
[s:.7](Cuenta como espacio de armadura vacío).[/s]","[img:shield] +1&nbsp;quand vous utilisez votre attaque de base.
[s:.7](Compte comme un emplacement d'armure vide.)[/s]","Jedes Mal, wenn du deinen Grundangriff benutzt, erhältst du +1&nbsp;[img:shield].
[s:.7](Zählt als leerer Rüstungsplatz.)[/s]","Ogni volta che usi il tuo attacco base, ottieni +1 allo [img:shield].
[s:.7](Conta come uno slot armatura vuoto.)[/s]","Sempre que utilizar seu ataque básico, obtenha +1 de [img:shield].
[s:.7](Este item conta como um espaço de armadura vazio.)[/s]"
"ARMOR_PRAYERBEADS_NAME","念珠","","Rosario","Chapelet","Gebetskette","Grani di Preghiera","Terços de Oração"
"ARMOR_PRAYERBEADS_DESC","每次受到傷害時，直到你的下回合前獲得 +3 招架。`n[s:.7](這算作一個空護甲欄位。)[/s]","","Cada vez que sufre daño, obtiene +3 de refuerzo hasta el próximo turno.
[s:.7](Cuenta como espacio de armadura vacío).[/s]","Garde +3&nbsp;jusqu'à votre prochain tour chaque fois que vous subissez des dégâts.
[s:.7](Compte comme un emplacement d'armure vide.)[/s]","Jedes Mal, wenn du Schaden erleidest, erhältst du bis zu deinem nächsten Zug +3&nbsp;Wappnen.
[s:.7](Zählt als leerer Rüstungsplatz.)[/s]","Ogni volta che subisci danno, ottieni +3 alla Guardia fino al tuo prossimo turno.
[s:.7](Conta come uno slot armatura vuoto.)[/s]","Sempre que sofrer dano, obtenha +3 de preparação até seu próximo turno.
[s:.7](Este item conta como um espaço de armadura vazio.)[/s]"
"SETBONUS_MONK_NAME","武僧套裝加成！","","¡Bonificación de conjunto de monje!","Bonus d'ensemble&nbsp;: moine&nbsp;!","Setbonus: Mönchsroben!","Bonus Set: Monaco!","Bônus de Conjunto de Monge!"
"SETBONUS_MONK_DESC","每回合結束時獲得 +2 [img:shield]。","","Obtiene +2 [img:shield] al final de cada turno.","[img:shield] +2&nbsp;à la fin de chaque tour.","Erhalte am Ende jedes Zuges +2&nbsp;[img:shield].","Ottieni +2 allo [img:shield] alla fine di ogni turno.","Obtenha +2 de [img:shield] no fim do seu turno."
"","","","","","","",""
"ARMOR_MOTHERSHAT_NAME","母親帽","","Sombrero materno","Chapeau de maman","Mutters Hut","Cappello della Madre","Chapéu da Mãe"
"ARMOR_MOTHERSHAT_DESC","每場戰鬥開始時與每次你倒地時，召喚一隻被魅惑的小腫瘤。","","Genera un minitumor embrujado al inicio de cada combate y siempre que esta unidad esté abatida.","Invoque une petite tumeur envoûtée au début de chaque combat et quand vous êtes mis K.O.","Ruf am Anfang jedes Kampfes und immer, wenn du in Ohnmacht fällst, einen freundlichen winzigen Tumor.","Generi un Tumore Minuscolo Ammaliato all'inizio di ogni battaglia e ogni volta che sei KO.","Gere um tumor minúsculo enfeitiçado no início de cada batalha e sempre que ficar inconsciente."
"ARMOR_MOTHERSMASK_NAME","母親面具","","Máscara materna","Masque de maman","Mutters Maske","Maschera della Madre","Máscara da Mãe"
"ARMOR_MOTHERSMASK_DESC","每場戰鬥開始時與每次你倒地時，召喚一隻被魅惑的小腫瘤。","","Genera un minitumor embrujado al inicio de cada combate y siempre que esta unidad esté abatida.","Invoque une petite tumeur envoûtée au début de chaque combat et quand vous êtes mis K.O.","Ruf am Anfang jedes Kampfes und immer, wenn du in Ohnmacht fällst, einen freundlichen winzigen Tumor.","Generi un Tumore Minuscolo Ammaliato all'inizio di ogni battaglia e ogni volta che sei KO.","Gere um tumor minúsculo enfeitiçado no início de cada batalha e sempre que ficar inconsciente."
"ARMOR_MOTHERSNECKLACE_NAME","母親項鍊","","Gargantilla materna","Collier de maman","Mutters Halskette","Collana della Madre","Colar da Mãe"
"ARMOR_MOTHERSNECKLACE_DESC","每場戰鬥開始時與每次你倒地時，召喚一隻被魅惑的小腫瘤。","","Genera un minitumor embrujado al inicio de cada combate y siempre que esta unidad esté abatida.","Invoque une petite tumeur envoûtée au début de chaque combat et quand vous êtes mis K.O.","Ruf am Anfang jedes Kampfes und immer, wenn du in Ohnmacht fällst, einen freundlichen winzigen Tumor.","Generi un Tumore Minuscolo Ammaliato all'inizio di ogni battaglia e ogni volta che sei KO.","Gere um tumor minúsculo enfeitiçado no início de cada batalha e sempre que ficar inconsciente."
"SETBONUS_MOTHER_NAME","母親套裝加成！","","¡Bonificación de conjunto materno!","Bonus d'ensemble&nbsp;: maman&nbsp;!","Setbonus: Mutters Rüstung!","Bonus Set: Madre!","Bônus de Conjunto da Mãe!"
"SETBONUS_MOTHER_DESC","你召喚的使魔獲得 +2 傷害與 +2 生命。","","Los familiares generados obtienen +2 de daño y +2 PS.","Les familiers que vous invoquez bénéficient de Dégâts +2&nbsp;et +2&nbsp;PV.","Begleiter, die du rufst, erhalten +2&nbsp;Schaden und +2&nbsp;LP.","I famigli che generi ottengono +2 al Danno e +2 PS.","Familiares gerados por você obtêm +2 de dano e +2 PV."
"","","","","","","",""
"ARMOR_FACEWRAP_NAME","臉部裹布","","Envoltura facial","Bandelettes de visage","Gesichtsverband","Fasciatura per il Viso","Atadura de Rosto"
"ARMOR_FACEWRAP_DESC","+1 生命回復。`n倒地時於回合結束以 15% 生命復活。","","+1 de regeneración de salud.
Cuando esta unidad está abatida, resucita con un 15 % de PS al final de la ronda.","Régénération de PV +1.
K.O., vous réanime en fin de manche avec 15&nbsp;% de PV.","+1&nbsp;Lebensregeneration.
Wenn du ohnmächtig bist, wirst du am Ende der Runde mit 15&nbsp;% LP wiederbelebt.","+1 a Rigenerazione Salute.
Quando sei KO, ti rianimi con il 15% dei PS alla fine del round.","+1 de regeneração de saúde.
Ao ficar inconsciente, reviva com 15% de saúde no final da rodada."
"ARMOR_HEADWRAP_NAME","頭部裹布","","Envoltura cefálica","Bandelettes de tête","Kopfverband","Fasciatura per la Testa","Atadura de Cabeça"
"ARMOR_HEADWRAP_DESC","+1 生命回復。`n倒地時於回合結束以 15% 生命復活。","","+1 de regeneración de salud.
Cuando esta unidad está abatida, resucita con un 15 % de PS al final de la ronda.","Régénération de PV +1.
K.O., vous réanime en fin de manche avec 15&nbsp;% de PV.","+1&nbsp;Lebensregeneration.
Wenn du ohnmächtig bist, wirst du am Ende der Runde mit 15&nbsp;% LP wiederbelebt.","+1 a Rigenerazione Salute.
Quando sei KO, ti rianimi con il 15% dei PS alla fine del round.","+1 de regeneração de saúde.
Ao ficar inconsciente, reviva com 15% de saúde no final da rodada."
"ARMOR_NECKWRAP_NAME","頸部裹布","","Envoltura para cuello","Bandelettes de cou","Halsverband","Fasciatura per il Collo","Atadura de Pescoço"
"ARMOR_NECKWRAP_DESC","+1 生命回復。`n倒地時於回合結束以 15% 生命復活。","","+1 de regeneración de salud.
Cuando esta unidad está abatida, resucita con un 15 % de PS al final de la ronda.","Régénération de PV +1.
K.O., vous réanime en fin de manche avec 15&nbsp;% de PV.","+1&nbsp;Lebensregeneration.
Wenn du ohnmächtig bist, wirst du am Ende der Runde mit 15&nbsp;% LP wiederbelebt.","+1 a Rigenerazione Salute.
Quando sei KO, ti rianimi con il 15% dei PS alla fine del round.","+1 de regeneração de saúde.
Ao ficar inconsciente, reviva com 15% de saúde no final da rodada."
"SETBONUS_MUMMY_NAME","木乃伊套裝加成！","","¡Bonificación de conjunto de momia!","Bonus d'ensemble&nbsp;: momie&nbsp;!","Setbonus: Mumie!","Bonus Set: Mummia!","Bônus de Conjunto de Múmia!"
"SETBONUS_MUMMY_DESC","倒地時，對所有敵人施加腐敗 1 與虛弱 1。`n倒地時於回合結束以 +30% 生命復活。","","Cuando está abatida, esta unidad inflige 1 de putrefacción y 1 de debilidad a todos los enemigos.
Cuando está abatida, resucita con +30 % de PS al final de la ronda.","Mort, inflige Décomposition +1&nbsp;et Vulnérabilité +1&nbsp;à tous les ennemis.
K.O., vous réanime avec +30&nbsp;% de PV en fin de manche.","Wenn du ohnmächtig wirst, verursachst du Fäulnis&nbsp;1 und Schwäche&nbsp;1 bei allen Gegnern.
Wenn du ohnmächtig bist, wirst du am Ende der Runde mit +30&nbsp;% LP wiederbelebt.","Quando sei KO, infliggi Putrefazione 1 e Debolezza 1 a tutti i nemici.
Quando sei KO, ti rianimi con +30% dei PS alla fine del round.","Ao ficar inconsciente, aplique apodrecimento 1 e fraqueza 1 em todos os inimigos.
Ao ficar inconsciente, reviva com +30% de saúde no final da rodada."
"","","","","","","",""
"ARMOR_SPIDERHAT_NAME","蜘蛛帽","","Gorro arácnido","Chapeau araignée","Spinnenhut","Cappello Aracnide","Chapéu de Aranha"
"ARMOR_SPIDERHAT_DESC","當你摧毀屍體時，召喚 2 隻小蜘蛛。","","Al destruir un cadáver, genera 2 arañitas.","Quand vous détruisez un cadavre, 2&nbsp;jeunes araignées sont invoquées.","Wenn du eine Leiche zerstörst, rufst du 2&nbsp;Spinnenlinge.","Quando distruggi un cadavere, generi 2 Ragnetti.","Ao destruir um corpo, gere 2 aranhinhas."
"ARMOR_DEATHMASK_NAME","死亡面具","","Máscara de la muerte","Masque mortuaire","Todesmaske","Maschera della Morte","Máscara da Morte"
"ARMOR_DEATHMASK_DESC","每場戰鬥開始時會先倒地，然後在第一輪結束時以滿血與 +2 [img:shield] 復活。","","Esta unidad resulta abatida al inicio de cada combate y luego resucita al final de la primera ronda con todos los PS y +2 [img:shield].","Vous êtes mis K.O. au début de chaque combat puis êtes réanimé en fin de première manche avec tous vos PV et [img:shield] +2.","Am Anfang jedes Kampfes fällst du in Ohnmacht. Am Ende der ersten Runde wirst du mit vollen LP und +2&nbsp;[img:shield] wiederbelebt.","Vai KO all'inizio di ogni battaglia, poi ti rianimi alla fine del primo round con tutti i PS e +2 allo [img:shield].","Fique inconsciente no início de cada batalha, e então reviva no final da primeira rodada com saúde completa e +2 de [img:shield]."
"ARMOR_LEECHNECKLACE_NAME","水蛭項鍊","","Gargantilla de sanguijuela","Collier sangsue","Blutegelhalskette","Collana della Sanguisuga","Colar de Sanguessuga"
"ARMOR_LEECHNECKLACE_DESC","你的法術對敵人施加水蛭 1。","","Sus hechizos infligen 1 de sanguijuela a los enemigos.","Vos sorts infligent Sangsue +1&nbsp;à vos ennemis.","Deine Zauber verursachen bei Gegnern Blutegel&nbsp;1.","I tuoi incantesimi infliggono Sanguisuga 1 ai nemici.","Seus encantamentos aplicam sanguessuga 1 em inimigos."
"SETBONUS_NECROMANCER_NAME","死靈法師套裝加成！","","¡Bonificación de conjunto de nigromante!","Bonus d'ensemble&nbsp;: occultiste&nbsp;!","Setbonus: Totenbeschwörer!","Bonus Set: Necromante!","Bônus de Conjunto de Necromante!"
"SETBONUS_NECROMANCER_DESC","倒地時，召喚一個自己的暗影分身，1 回合後消失。","","Cuando esta unidad está abatida, genera una sombra que desaparece después de un turno.","K.O., invoque un double spectral qui disparaît après un tour.","Wenn du ohnmächtig wirst, rufst du einen Schattenklon, der nach einem Zug verschwindet.","Quando sei KO, generi una tua copia ombra che svanisce dopo un turno.","Ao ficar inconsciente, gere uma cópia sombria de si que desaparece após um turno."
"","","","","","","",""
"ARMOR_OBI_NAME","腰帶","","Obi","Obi","Obi","Obi","Obi"
"ARMOR_OBI_DESC","戰鬥開始時獲得 +2 次額外移動。","","Empieza el combate con +2 de bonificación de movimiento.","Vous débutez le combat avec 2&nbsp;déplacements bonus.","Beginne den Kampf mit +2&nbsp;Bonusbewegungen.","Inizi la battaglia con +2 movimenti bonus.","Inicie a batalha com +2 movimentos bônus."
"ARMOR_FUKUMEN_NAME","覆面","","Fukumen","Fukumen","Fukumen","Fukumen","Fukumen"
"ARMOR_FUKUMEN_DESC","每場戰鬥可反擊你受到的前 2 次攻擊。","","Contrarresta los 2 primeros ataques sufridos en cada combate.","Vous contrez les 2&nbsp;premières attaques que vous subissez à chaque combat.","Kontere in jedem Kampf die ersten 2&nbsp;Angriffe auf dich.","Contrattacchi ai primi 2 attacchi che subisci in ​​ogni battaglia.","Contra-ataque os 2 primeiros ataques que você sofre em cada batalha."
"ARMOR_ZUKIN_NAME","頭巾","","Zukin","Zukin","Zukin","Zukin","Zukin"
"ARMOR_ZUKIN_DESC","戰鬥開始時獲得 +2 後空翻。","","Empieza el combate con +2 mortales hacia atrás.","Vous débutez le combat avec Salto arrière +2.","Beginne den Kampf mit +2&nbsp;Rückwärtssalto.","Inizi la battaglia con +2 Salto Mortale all'Indietro.","Inicie a batalha com +2 mortais para trás."
"SETBONUS_NINJA_NAME","忍者套裝加成！","","¡Bonificación de conjunto ninja!","Bonus d'ensemble&nbsp;: ninja&nbsp;!","Setbonus: Ninjarüstung!","Bonus Set: Ninja!","Bônus de Conjunto de Ninja!"
"SETBONUS_NINJA_DESC","戰鬥開始時獲得一次額外攻擊。","","Empieza el combate con una bonificación de ataque.","Vous débutez le combat avec une attaque bonus.","Beginne den Kampf mit einem Bonusangriff.","Inizi la battaglia con un attacco bonus.","Inicie a batalha com um ataque bônus."
"","","","","","","",""
"ARMOR_NURSEHAT_NAME","護士帽","","Gorro de enfermería","Coiffe d'infirmière","Krankenpflegerhut","Cappello da Infermiere","Chapéu de Enfermeira"
"ARMOR_NURSEHAT_DESC","+1 生命回復。你的治療額外回復 1。","","+1 de regeneración de salud. Sus acciones curativas devuelven 1 PS extra.","Régénération de PV +1. Vos soins vous soignent 1&nbsp;fois de plus.","+1&nbsp;Lebensregeneration. Deine Heilungen heilen 1&nbsp;LP mehr.","+1 a Rigenerazione Salute. Le tue cure rigenerano 1 PS aggiuntivo.","+1 de regeneração de saúde. Suas curam curam 1 a mais."
"ARMOR_NURSEMASK_NAME","護士面具","","Máscara de enfermería","Masque d'infirmière","Krankenpflegermaske","Maschera da Infermiere","Máscara de Enfermeira"
"ARMOR_NURSEMASK_DESC","+1 生命回復。你的治療額外回復 1。","","+1 de regeneración de salud. Sus acciones curativas devuelven 1 PS extra.","Régénération de PV +1. Vos soins vous soignent 1&nbsp;fois de plus.","+1&nbsp;Lebensregeneration. Deine Heilungen heilen 1&nbsp;LP mehr.","+1 a Rigenerazione Salute. Le tue cure rigenerano 1 PS aggiuntivo.","+1 de regeneração de saúde. Suas curam curam 1 a mais."
"ARMOR_NURSENECKLACE_NAME","護士項鍊","","Gargantilla de enfermería","Collier d'infirmière","Krankenpflegerkette","Collana da Infermiere","Colar de Enfermeira"
